1666,166,1,6
1667,166,87,7
1668,166,220,8
1669,166,203,9
1670,167,184,0
1671,167,177,1
1672,167,577,2
1673,167,578,3
1674,167,579,4
1675,167,342,5
1676,167,580,6
1677,167,483,7
1678,167,581,8
1679,167,400,9
1680,168,83,0
1681,168,184,1
1682,168,27,2
1683,168,302,3
1684,168,582,4
1685,168,181,5
1686,168,583,6
1687,168,205,7
1688,168,332,8
1689,168,584,9
1690,169,0,0
1691,169,119,1
1692,169,42,2
1693,169,136,3
1694,169,194,4
1695,169,1,5
1696,169,12,6
1697,169,30,7
1698,169,3,8
1699,169,559,9
1700,170,263,0
1701,170,33,1
1702,170,27,2
1703,170,585,3
1704,170,39,4
1705,170,368,5
1706,170,30,6
1707,170,42,7
1708,170,95,8
1709,170,41,9
1710,171,41,0
1711,171,33,1
1712,171,116,2
1713,171,444,3
1714,171,586,4
1715,171,115,5
1716,171,13,6
1717,171,177,7
1718,171,92,8
1719,171,3,9
1720,172,161,0
1721,172,333,1
1722,172,108,2
1723,172,507,3
1724,172,104,4
1725,172,2,5
1726,172,587,6
1727,172,588,7
1728,172,589,8
1729,172,590,9
1730,173,0,0
1731,173,591,1
1732,173,3,2
1733,173,129,3
1734,173,150,4
1735,173,82,5
1736,173,98,6
1737,173,298,7
1738,173,21,8
1739,173,126,9
1740,174,1,0
1741,174,2,1
1742,174,125,2
1743,174,379,3
1744,174,12,4
1745,174,86,5
1746,174,90,6
1747,174,0,7
1748,174,10,8
1749,174,154,9
1750,175,173,0
1751,175,592,1
1752,175,593,2
1753,175,42,3
1754,175,594,4
1755,175,302,5
1756,175,256,6
1757,175,85,7
1758,175,535,8
1759,175,83,9
